ID,NAME,RATING,PRICE,PHONE,TRANSACTIONS,REVIEW_COUNT
19o6iblcJvz2hdPouYhXgg,Zum Stammtisch,4.0,$$,+17183863014,"['delivery', 'pickup']",590
J0SZjwe0Rc-H6mzl0oByxQ,Mimi's Italian Restaurant & Piano Bar,3.5,$$,+12126884692,[],388
Yu31-BeC27cVc76jgKV1jw,Lenny's Clam Bar,3.5,$$,+17188455100,"['delivery', 'pickup']",648
z-zXPW4_JIHWCSCwwbQLYg,Dani's House of Pizza,3.5,$,+17188462849,['delivery'],1179
JgBR_IhVYSIdYo_ffJJeSA,McDonald's,2.0,$,+17186935353,['delivery'],15
6n7D4amt9vEruR73tt3S9w,Cafe Fiorello,3.5,$$$,+12125955330,"['delivery', 'pickup']",971
vyoA8dxwScuMV_AsTcjQcg,L & B Spumoni Gardens,4.0,$$,+17184491230,"['pickup', 'delivery']",4688
6MZMwOfXN3_O6wOR9pjNPA,Amore Pizzeria,4.0,$,+17184450579,['delivery'],569
o1p8Jq04Mf_j_IQ4B8Tnnw,The RoadHouse,3.0,$$,+17184470033,"['delivery', 'pickup']",112
n-JSnKZcF1Bs-RPcIlb0qw,Elephant & Castle,4.0,$$,+12122431400,"['pickup', 'delivery']",558
eob2iJPiR7-r2w4he0Tuig,Mill Basin Kosher Deli,3.5,$$,+17182414910,"['pickup', 'delivery']",247
PSnNzN1rrIGM5Oj8Yu20Ew,Grand Central Oyster Bar & Restaurant,3.0,$$$,+12124906650,[],1882
oLt7V8jK7dRiyvZuW0TW8Q,Cherry Tavern,3.5,$,+12127771448,[],133
00XV79_2JNj0XvVeBa76kQ,Colonnade Diner,3.0,$$,+17183512900,"['pickup', 'delivery']",148
NavBPhyeykbve1uVSOrDPg,The Red Flame,3.5,$$,+12128693965,"['pickup', 'delivery']",659
I4i0ZpoMDmQSNnHOtml0wA,Maggie's Place,3.5,$$,+12127535757,"['pickup', 'delivery']",166
qri1cY7RTYvz9CM_PCs83w,Brady's Bar,3.5,$,+12128616070,['delivery'],90
xprzjm5svSSUCZOnaUbQDQ,Jimmy's Corner,4.0,$,+12122219510,['delivery'],654
HPvz-PHt2PYWV_X9eQSlnA,Il Cortile Restaurant,3.5,$$$,+12122266060,"['restaurant_reservation', 'pickup', 'delivery']",761
kU_nrNjP_dgbAxTfQi_1lA,Denny's Pub,3.5,$,+17184352156,[],35
R-El2r-Z8RZD9HarFUIsrQ,Parkway Restaurant,3.0,$$,+17187454371,"['delivery', 'pickup']",51
bT6S9F7fgSzR5-0eH4jP1Q,Cafe Riazor,4.0,$$,+12127272132,"['pickup', 'delivery']",139
mgtvQja9kg18FZ5_7VSF_A,Marbella Restaurant,3.5,$$$,+17184230100,"['pickup', 'delivery']",146
9D3vLjktqch0muwKmJeuQQ,Doubles Club,3.5,$$,+12127519595,[],3
6lUsFj0KCao678o9L7QwUw,Hatsuhana,4.0,$$$,+12123553345,"['delivery', 'pickup']",1554
WLUdIr-lmOnCkfXgH1JxVg,Valentino's Pizzeria & Restaurant,4.0,$$,+17185916464,"['delivery', 'pickup']",402
4Ph-BYPqykjVj9v3jg_BwA,Viand Cafe,3.5,$$,+12127516622,"['pickup', 'delivery']",199
wzIdS5GZCG-KHD2jRNV8VA,Steve's Coffee Shop,4.0,$,+17184456691,[],53
R2VLXk5qjDLhsP4R8Z9i2A,Jody's Club Forest,4.5,$$,+17187276338,"['delivery', 'pickup']",58
LP1CLHgZKA6oOJ737Pr74A,Reif's Tavern,4.0,$,+12124260519,[],64
6VkEYaQphDVsWy3C5Sh1Zg,John's Pizzeria,3.5,$,+17184577561,[],104
kGrMEgi1Th7Fr4B4n_T8JQ,Sea Shore Restaurant & Marina,3.0,$$$,+17188850300,['pickup'],473
y800EdmdRpesUgQYN4VXNw,Caffe Reggio,3.5,$,+12124759557,"['delivery', 'pickup']",741
BCPmwgqOPj6d82OSIyqWaw,Armandos Pizza,4.0,$,+17186428253,"['delivery', 'pickup']",45
wejLjvNQxkVfV4OGgMXgog,Knickerbocker Bar & Grill,4.0,$$$,+12122288490,"['pickup', 'delivery']",368
4XX-zF8h5Lvrr22_tqU6-Q,The River Café,4.0,$$$$,+17185225200,[],1303
L0g4PLqpgWz0OkpGFbUTZA,Mudville9,3.5,$$,+12129649464,"['pickup', 'delivery']",429
D8z7FS2SB48zTjvch4bc0g,Johnny's Reef Restaurant,4.0,$$,+17188852086,[],666
eMbxUEaIZGJOWyMPHUGFbQ,White Castle,2.0,$,+17187563377,"['delivery', 'pickup']",60
02NmPIMR54RXCCvvrlwaig,White Castle,4.0,$,+17182314978,"['pickup', 'delivery']",21
zdu5JvRSGleBPPe1X1DQEQ,White Castle,3.5,$,+17187862475,"['delivery', 'pickup']",119
81ATGBKh1Ke6EX_L3qHaIQ,Ferdinando's Focacceria,4.0,$$,+17188551545,['delivery'],223
5lCu-WHXCJXHlGC2aMi9lQ,McDonald's,3.0,$,+17187780023,['delivery'],15
7TkDLMn8zG1naEFAHiN05g,Gino's Pizzeria,3.0,$$,+17182251475,"['delivery', 'pickup']",249
tsvElYYtUBAEdfK6plnxlg,Villa Mosconi,4.0,$$,+12126730390,['delivery'],226
IY9NuJdUQHkTjBqZYfFNSQ,Sparks Steak House,3.5,$$$$,+12126874855,"['pickup', 'delivery']",1074
tJxAlyeT5PRbUIyJ2wsv-A,Bamonte's,4.0,$$,+17183848831,['delivery'],448
R77_xh3sCUE0jM73fvCsJQ,Burger King,3.5,$,+17182251695,['delivery'],74
1PBlkYAEFhc0cpqNNvlkWg,The Ear Inn,4.0,$$,+12122269060,"['pickup', 'delivery']",434
o2SAcKbfOMkA71xUfyee6Q,Rossini's,4.0,$$$,+12126830135,"['pickup', 'delivery']",286
OtHJp8-Nw1rtoKdzkoVPxQ,Three Guys Restaurant,3.0,$$,+12126288108,"['delivery', 'pickup']",127
L3L6xDdrS8c67BLZROg79A,Smith & Wollensky,3.5,$$$$,+12127531530,[],1805
QU4Vk1Vb0hmAiJKq_5keow,McDonald's,2.0,$,+17187466063,['delivery'],72
ntQ7O1YPMIOrQkynhXRBVg,Manducatis,4.0,$$,+17187294602,[],176
g206g7Xi8gW7tA_RyHOqMw,Lieberman Luncheonette,4.0,$,+17188518696,['delivery'],6
Tzag-LU1b-UVR58BfcCy9Q,Zafis Luncheonette,3.0,$,+12125332415,"['delivery', 'pickup']",77
13GEQ-lgTcydZda7lhv_hw,La Palina Restaurant,4.0,$$,+17182369764,"['delivery', 'pickup']",220
4Wv_cIRGpAutWoS69u1NGw,Mariners Inn,5.0,$,+17183768058,[],2
nAJAr-87dvGrpkohbpxL0g,North Shore Diner,3.0,$$,+17182258000,"['delivery', 'pickup']",257
p8J74A06HXFcCnqSWJV3QQ,Greenhouse Cafe,3.5,$$,+17188338200,"['pickup', 'delivery']",174
kuSkLiSq9gHuytBBOOYeeQ,La Ripaille,4.0,$$$,+12122554406,['delivery'],143
-RjWOm2CnGmzwmv4ZMfI3Q,Marina Cafe,3.0,$$,+17189673077,['delivery'],358
b-VbRreVGS9HQLwhYol5Xw,Don Filippo Restaurant,4.0,$,+12127443610,"['delivery', 'pickup']",204
rpmtBbKqYtSFvjIXIA65GA,Burger King,3.0,$,+17185750116,['delivery'],87
O0Ddj4V5bQfUlmrAu2jj9w,Warwick New York,3.0,$$$,+12122472700,[],300
hKrWlGTrbih2b5Go95tlpw,Tropical House Baking,4.5,$,+17187739523,['delivery'],63
ABLWvqnpjYT7GZ7jssRx5A,Yankee J-Z Pizza,4.5,$,+17183284349,['delivery'],66
iT_AIzQVbshA9WjW_vM9_g,Astro Restaurant,3.0,$$,+12124896284,"['pickup', 'delivery']",345
MHVD3EYZKEF22dtVoGXU0Q,Dove Diner,3.0,$$,+17189671900,['delivery'],101
oYPNV7h-6qqpYnXxvQc3ig,Korner Pizza,3.0,$,+17188533755,['delivery'],141
ifIfq2EwEohCgoKnG68_LA,Villa Berulia,4.5,$$,+12126891970,"['delivery', 'pickup']",208
StpOKezaW-AyN2xA1EJKvw,Victor's Cafe,4.0,$$$,+12125867714,['delivery'],1683
f1LCsop43r375GE1IXdcsQ,Pete's Pizzeria,3.0,$,+17187455442,"['delivery', 'pickup']",49
pQuZDnefX038xurT1BhDXA,Keens Steakhouse,4.0,$$$$,+12129473636,['delivery'],3190
DtnlLLvcqeEUIyZTypHnzw,Il Mulino New York,4.0,$$$,+12126733783,"['delivery', 'pickup']",644
QcyBUExiY0g7DweYoyb3jw,McDonald's,2.0,$,+17184510834,['delivery'],8
l6pzCNx1igzRkYOblCa4Lw,Massimo Al Ponte Vecchio,3.5,$$$,+12122287701,[],21
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,2.5,$$$,+12125958895,"['pickup', 'delivery']",570
znln0EIza5iK200qO_8Kdg,Tony's Pier,3.5,$$,+17188851424,[],245
JliAIBARXi9uISzNG26DVw,Elio's,3.5,$$$,+12127722242,['delivery'],317
ij9PGUE2pgAl6dVzmhkS-A,Kasteli Cafe,4.0,$$,+12125647515,[],8
huzwtLDeEGDZ6BIsMQF69g,Molly Wee Pub,3.5,$$,+12129672627,['delivery'],277
o0G_zp_XgP6Pr-WY4LLHLQ,Omen Azen,3.5,$$$,+12129258923,"['pickup', 'delivery']",117
oyxtaqfFZkP_vC0M6GfkbA,Chez Napoleon,4.0,$$$,+12122656980,['delivery'],310
cziGv07uFt_CELMNrTqzEw,Turkey's Nest Tavern,4.0,$,+17183849774,[],181
BU136u2H8dlccMSWgksCwg,La Villa Pizzeria,3.5,$$,+17186418259,"['delivery', 'pickup']",285
d5EpFYAMT0bUYqxgKWfKgQ,Ozone Pizza,4.0,$,+17188459555,"['pickup', 'delivery']",131
ezu7Ai6ADfHDYCklvuipWA,Arturo's,4.0,$$$,+12125354480,"['pickup', 'delivery']",107
y5b85IZGLxNdksDBFm1GBw,Gene's Restaurant,4.0,$$$,+12126752048,['delivery'],115
bkt_h4mRQnnDWcpCGH0iDw,Cozy Soup 'n' Burger,3.5,$$,+12124775566,"['delivery', 'pickup']",477
H1DhKd8ImdCBXgOHbzUhqQ,Villa Fiorita Restaurant,4.5,$$,+17188377950,['delivery'],23
x3Ziu2bwI7tcP5juyzxCaw,Fontana Famous Pizza & Gyro,3.5,$$,+17186310147,"['pickup', 'delivery']",517
4eGCuMwKRCCrYHOobEsFpA,Lusardi's,4.5,$$$,+12122492020,"['restaurant_reservation', 'delivery', 'pickup']",274
kNxYppnUMQEBj7TU6burmg,Portofino Ristorante,3.0,$$$,+17182611239,"['pickup', 'delivery']",382
nW6C8JjZhZs-_NBiSvLqrA,Kings Arms Restaurant,2.5,$$,+17184480326,"['pickup', 'delivery']",86
GVF4kvXupD18afjpLiPLHA,Marco Polo Ristorante,4.0,$$$,+17188525015,"['pickup', 'delivery']",186
X155pxtcrY7l7Awh5zzm7g,Tripoli Restaurant,3.5,$$,+17185965800,"['pickup', 'delivery']",116
LgKU9XZ_kLbYJo1or1dzCQ,PJ Bernstein,3.5,$$,+12128790914,"['delivery', 'pickup']",236
o5fKNEFJbakQ_UJ3-0hmgw,PJ Carneys,3.5,$$,+12126640056,['delivery'],165
uBxTHs-rcM-6KqAMEMI9rQ,Jp's City Island,3.5,$$$,+17188853364,"['delivery', 'pickup']",228
2tPFIQsuvcS-T0r7NtaKAg,John & Joe's Pizzeria,4.0,$,+17184099776,"['delivery', 'pickup']",198
078alma2dZl-LGrkD7fFmw,Sunset Pizzeria,4.0,$$,+17183565918,"['delivery', 'pickup']",58
5vwZcEv5f6oq-QH9k75UGw,McDonald's,2.0,$,+17184970722,['delivery'],57
YKKBezfMxcwAYczzXl0rUg,Jackson Hole Burgers,3.5,$$,+12126793264,"['pickup', 'delivery']",476
x3WAQIO7dPSnHUeUpFTSlQ,Napoli Pizzeria & Restaurant,3.5,$,+17183801172,"['delivery', 'pickup']",162
FER-iaOyA8JFH-DL5vaKIQ,Vesuvio Restaurant and Pizzeria,3.5,$$,+17187450222,"['delivery', 'pickup', 'restaurant_reservation']",456
8ehHoCBvudFwyhVywL99PQ,John's Coffee Shop,4.0,$$,+12128674955,"['pickup', 'delivery']",217
fSQ3CCtFSJ2S8VXDi02-3Q,Cafe Luxembourg,4.0,$$$,+12128737411,"['pickup', 'delivery']",642
7ShtxVe1ecYSjbKysm0T_A,Narita Japanese Cuisine,3.5,$$,+17182632999,"['pickup', 'delivery']",302
pFBNTJpy1eWmfu6aQ8e1YA,Cuchifritos,3.5,$,+12128764846,['delivery'],210
idxD3X7WfLFPZMoFnCRIQQ,Il Cantinori,4.0,$$$,+12126736044,"['delivery', 'pickup']",292
qs1aolxd2bPxv2aGoUtIPg,Andrews Coffee Shop,3.5,$$,+12126951962,"['pickup', 'delivery']",559
yGYRkJ-bJDP-uC0M8_9H0g,West Cork Union Hall,4.0,$,+17184422133,['delivery'],11
a6YBuq_Wsd4qwp_MaxNr-A,Kosher Hut of Brooklyn,4.0,$,+17183768996,"['delivery', 'pickup']",6
hkN6L5OKLv8jr53zZ8coXA,Terra Blues,4.0,$$,+12127777776,['pickup'],238
FpdnHjFUHCf-gntDeziUkQ,Flamingo Night Club,3.0,$,+17186061633,[],2
XfOa_KyrV7JSFJMOKckGMg,Monte's Trattoria,4.0,$$,+12122289194,"['delivery', 'pickup']",452
_4Z3SqUupa6s1oOkLWYSww,London Lennie's,3.5,$$$,+17188948084,"['delivery', 'pickup', 'restaurant_reservation']",787
63YTGHzrhm9A4kc0iXf2jA,Dunkin',3.5,$,+17183248842,['delivery'],12
iAUKLrlcat8OO6B5T5yYSA,Cooper Town Diner,3.0,$$,+12126779287,"['delivery', 'pickup']",109
i5cdbiw1KRyg4w0X44ZBwA,Mezzaluna,3.5,$$$,+12125359600,"['delivery', 'pickup']",173
ZnhRUBos9FGQZrzbcPn6Vg,O'Hara's Restaurant and Pub,4.0,$$,+12122673032,['delivery'],594
c_dqcBhH21bGYBVbx9T9Mw,Riverdale Diner,3.0,$$,+17188846050,"['pickup', 'delivery']",357
T0PoX_xMmAafeEPue_AggA,Carlos Pizza,4.5,$,+17188947915,"['pickup', 'delivery']",188
AgIySnoCkTaoTD2kk_9Aiw,The Bitter End,3.5,$$,+12126737030,[],242
jYAqup9AF9N9wYAWYanZ-A,Arriba Arriba Midtown,3.5,$$,+12124890810,"['delivery', 'pickup']",1010
cL8TLMCbs2B-vgy3SFtPGg,Geido,4.5,$$,+17186388866,"['delivery', 'pickup']",370
XKWvRI7WI4LotDLUboUUGA,Barney Greengrass,4.0,$$,+12127244707,"['delivery', 'pickup']",912
CP5zlAOYYne7uhzUC1LyuQ,Annam Brahma,4.5,$,+17185232600,"['delivery', 'pickup']",96
plgI1Dp-E44EaMO0EqS0hw,Montero's Bar & Grill,4.0,$,+16467294129,[],101
JfkjNXEm1JIisQb4P-bZrg,Pisa Pizzeria,4.0,$,+17183816368,"['pickup', 'delivery']",29
mry4AEuF0RbIs-zFX4Z7sA,Smiling Pizza Restaurant,3.5,$,+17187882137,"['delivery', 'pickup']",276
yo_WAOnE2pPHCQduq_V_ZA,Symposium,3.5,$$,+12128651011,"['pickup', 'delivery']",224
ybAfKElsgVcm60sS-39zyA,Clark's Restaurant,4.0,$$,+17188555484,"['pickup', 'delivery']",529
Ty1MvJz88DeNmX0eDHeMyQ,Pietro's,4.0,$$$,+12126829760,"['pickup', 'delivery']",157
15pcxijuNY8BMNzBhABt7w,Miss Lily's 7A Cafe,4.0,$$,+12128121482,"['pickup', 'delivery']",922
eXaVpv-Fle6Sc3AAWtTxRA,Parnell's Pub & Restaurant,3.5,$$,+12127531761,"['pickup', 'delivery']",113
Xkz2uUnAM2ckYIUqxI0NPw,Cobblestones Pub and Biergarten,3.5,$$,+17182639754,"['delivery', 'pickup']",377
wzC9wmLjHBpl83x0bG7cMQ,Pizza Wagon,4.0,$,+17188365725,"['pickup', 'delivery']",328
I-kONk_Y_0L6_L5urN-JQg,Gaby's Pizza,3.5,$$,+17187409716,['delivery'],527
uvQM9dckyv8RZB3hQYrKKw,The Grotto Pizzeria & Ristorante,4.0,$,+12128096990,"['pickup', 'delivery']",179
i594le8J8JyhJuQoQXb1_A,Brandy's Piano Bar,3.5,$$,+12127444949,[],298
Ks_oErah1mfkGEDij9lMhQ,Real Madrid Restaurant,3.5,$$$,+17184477885,['delivery'],180
fsZIYlkhLbZjUpqQtjGeHQ,Canlon's Restaurant,4.0,$$,+17186673013,[],93
RXGa5YeRxilvUQFmbFPopQ,The Last Stop,4.5,$$,+13474496679,['delivery'],150
lSJD2Gcf9LjJqpLE7pUlWQ,Russian Samovar Restaurant and Piano Bar,4.0,$$,+12127570168,"['delivery', 'pickup']",560
QxKBEDXJv-zUELecTYRw6g,McDonald's,2.5,$,+17182723362,['delivery'],25
jo30o65XFWmgMJS86zFiFQ,La Mela Ristorante,4.0,$$,+12124319493,['delivery'],877
EYH4FiA2phvYg73Jjw1KSA,Friend of A Farmer,3.5,$$,+12124772188,"['pickup', 'delivery']",1448
F6gjtpgjwQBiw6_xMtDUgA,Dream Pizza,4.0,$,+17189431599,"['delivery', 'pickup']",14
U4hVgfbgUMUHpXemMDHGSA,White Castle,3.0,$$,+17182721664,"['delivery', 'pickup']",26
xjAWgsBPEWpWMGw3wsDkwA,J.R. Pizzeria,3.5,$,+17189986627,['delivery'],46
A8zppFZvBDGUKRSUrzJWMg,Chez Josephine,4.0,$$$,+12125941925,"['delivery', 'pickup']",634
2ajolU30h6rq66lm-qU1_w,Automatic Slims,3.5,$$,+12126458660,['delivery'],98
aUUx_uaKsO2oeNVSjUAN3g,Pizza Garden,4.0,$,+17184615151,"['pickup', 'delivery']",160
tGBSU8KobmANg_3CEV4ZMg,Island,3.5,$$,+12129961200,"['pickup', 'delivery']",159
csd8wKYv6SAJJ4J22oJVRQ,Salumeria Biellese Delicatessen,3.5,$,+12127367376,"['delivery', 'pickup']",99
G16v_BzYeVHDPTUofRifVw,Park Plaza Restaurant,3.5,$$,+17185965900,"['pickup', 'delivery']",300
d15lwNLOlLSeaAYqPadntw,Sam's Place,4.0,$$,+12125996360,"['delivery', 'pickup']",302
HLvLgKNWjrTVvlK4iyZ9Vg,Famous Original Ray's Pizza,2.5,$,+12129749381,"['delivery', 'pickup']",471
JOP6kIBIPMoQkygEqU9l5g,Hunters Steak & Ale House,4.0,$$$,+17182388899,"['delivery', 'pickup']",138
5oQBuResjp-Rs_1ys5EH0A,Ljubo Pizzeria,4.0,$,+17188630874,['delivery'],47
OmB4X44Ru8gjD6qgSNlXdg,Primola Restaurant,3.5,$$$,+12127581775,['delivery'],172
XXsTMRgFBITWL-fSbkmUfQ,Arirang Hibachi Steakhouse,3.5,$$,+17189669600,"['pickup', 'delivery']",214
pK5mMPSBTnaiXlNgKr8CpA,Country Donuts Amboy,4.0,$,+17183560884,['delivery'],72
KFNYlukrDsFBVA0qkXEduw,Jack's Fire Dept,4.0,$,+17187849090,"['pickup', 'delivery']",106
4aWNZNBGRetGOcdgwRq2Kw,Venice Pizzeria & Restaurant,3.5,$$,+17188285664,"['pickup', 'delivery']",54
IUYI_8EFBzouMfl81hofhg,Pizza Plus,4.0,$$,+17187685327,"['delivery', 'pickup']",275
VIBI667Zm2u_m0gn3gDWvA,Tasty Restaurant,3.0,$$,+17184560954,"['delivery', 'pickup']",125
j2TH9bdDhRVI3klRXsWu6w,Erin's Isle,3.5,$$,+17187468456,['delivery'],59
OZBEjMD7BvvQ4iyf9d0Z9w,Westside Restaurant,2.5,$$,+12127244000,"['pickup', 'delivery']",217
Qab4GBAxxjacF4KsXLFETA,Sal & Carmine's Pizza,4.0,$,+12126637651,"['pickup', 'delivery']",406
vHBKc-ka_goJPxtHt8Zcvw,Cubbyhole,3.5,$,+12122439041,[],408
fhc0YhQnJlICmqvdIh2kLg,White Castle,3.5,$,+17182247333,"['pickup', 'delivery']",181
2HZ4UGqSzbb91nWui7VYLg,Periyali,4.0,$$$,+12124637890,"['pickup', 'delivery']",309
yLD5SwW0EUTSpFY2_MePug,Frank's Soup Bowl,3.0,$,+17185199277,['delivery'],28
oVOJRE1fAecZMN1Uo0Fv3g,San Remo Pizzeria & Restaurant,4.0,$,+17184971903,"['pickup', 'delivery']",59
megxpLA5KciBJbW-jNm2RQ,Arno Ristorante,3.5,$$$,+12129447420,"['restaurant_reservation', 'delivery', 'pickup']",281
HSQodPxknZmHsiKQOqtQ5A,White Castle,2.5,$,+17188276057,"['pickup', 'delivery']",22
J_9-q-WFMWg5swNVzzZ_XA,Lupe's East L.A. Kitchen,3.5,$$,+12129661326,"['delivery', 'pickup']",441
oEjWa3AETzPQfM3S1wRiLA,Due,4.0,$$$,+12127723331,['delivery'],95
