ID,NAME,RATING,PRICE,PHONE,TRANSACTIONS,REVIEW_COUNT
3u4BTgNR7WfCLmeZemc_Gg,The Anchored Inn,4.0,$$,+17185763297,[],161
dT4fl34s1MQaLQARc5BSFw,Agora Taverna,3.5,$$,+17187937300,"['delivery', 'pickup']",709
q5rQuusIqalo89aV9qhqtw,Marina Restaurant,4.0,$,+17182976211,['delivery'],14
OZViPcTGyxycwIfPdEWr2g,Starbucks,3.5,$$,+17187771305,['delivery'],98
2sf6vT1QP5MeEX9-RBBcaQ,Carvel Ice Cream,3.5,$,+17184586804,"['delivery', 'pickup']",13
Qlt-_S3DXB0qujSAoRrZrw,Angela's Bakery,3.0,$$,+17184180095,['delivery'],152
ybPMdh4XiTTwLWOMUXdwlw,Thai 101 Bistro,3.0,$$,+17188558518,"['delivery', 'pickup']",214
gG0pitVnSaUMGbEL3boF0g,Souvlaki GR,4.0,$$,+12127770116,"['delivery', 'pickup']",974
_dCaASKNPttcQZDmWy5HBw,Turquoise Kosher Fish Restaurant,4.0,$$,+17187767775,['delivery'],60
v3FcBI88SgBakg7W9AUQAw,Michael's Cafe,3.0,$$,+13475363633,[],26
phuM6HvtRNleK7gkRM0-UQ,Hot Pot Under De Tree,3.0,$$,+12122343505,"['delivery', 'pickup']",44
4fDXgIwr8uStLUl_ZN7Luw,CoCo Fresh Tea & Juice,3.5,$,+12128516618,"['delivery', 'pickup']",251
Gw9wDneQviRAhrpEUkcnWQ,Chipotle Mexican Grill,2.0,$,+16469988241,"['delivery', 'pickup']",226
bO8x1Xvtyj4_gUxtX-sjrA,Taqueria Guadalupe,3.0,$$,+12128286520,"['delivery', 'pickup']",59
M0-rlIz0GAMZ9pNz1rgxKw,Sagar Chinese - Bellerose,3.0,$$,+17183434444,"['pickup', 'delivery']",278
t_tWuzMEsoD9GDgAm_0l7g,Swagat,3.5,$$,+12123621400,"['delivery', 'pickup']",438
ySbVtwa_PHQIlnKVMNSNeQ,Shake Shack Battery Park City,4.0,$$,+16465454600,"['pickup', 'delivery']",984
F7UeBLZHOtyxz2rTNnmt3Q,Billy's Bakery,3.5,$$,+12126479956,"['delivery', 'pickup']",1301
B1o7lPCRY56EIIlTxoUubg,Stella's Coffee Shop,3.0,$,+17182649820,"['delivery', 'pickup']",96
iLyN7NcQcpEv8MVzW9wqLg,Little Caesars Pizza,3.0,$,+17182973450,"['delivery', 'pickup']",15
gFc5Qsj-flfDiDEgc6HQIg,Kum Fung Chinese Restaurant,2.5,$,+17187278888,['delivery'],16
_2aXZ9o3Yl_coNw9-IdqMQ,Mi Ranchito,4.0,$,+12127402626,"['pickup', 'delivery']",68
i0pTGtQYAPseFcAryoWj4A,Bagel Supreme,3.5,$,+17187451108,"['pickup', 'delivery']",76
kxykwx5qTWBhlMh18MQ82Q,Luke's Lobster FiDi,4.5,$$,+12127471700,"['delivery', 'pickup']",1271
wKW4dG0Y9YXC8bE_hsKQzQ,Brooklyn's Finest Pizza,3.0,$,+17188157070,"['pickup', 'delivery']",105
VwXHwFedp41olqrKNYKCWQ,Djerdan Burek Astoria,4.0,$$,+17187212694,"['delivery', 'pickup']",181
wfHuxxW38E3zr6wusjet2Q,Dunkin',2.0,$,+17183328918,['delivery'],15
8SI7b70Bqcw8n_kvBXMUag,Frankies 570 Spuntino,3.5,$$,+12129240818,"['delivery', 'pickup']",331
fZa_uwbai0TyGedLP_WinQ,Good View Bakery,3.0,$,+17186219388,[],55
43y93456fzLVTF7LdlZikw,La Boulangerie,4.0,$$,+13476445606,"['delivery', 'pickup']",669
JVCvF-s9HHYO9BPhovSVBQ,Momofuku Milk Bar,4.0,$$,+13475779504,[],78
6dFUAsPQeGkUjEuDGUDg2Q,Bagelsmith,3.0,$,+13472940046,"['delivery', 'pickup']",359
eCFwzKsqH5IQ6XOoWPrVIg,Princess Pizzeria,3.0,$,+17187889111,"['pickup', 'delivery']",45
IIuiPxzFNi8vrZuDxa-Taw,Tropical Jerk,2.5,$$,+17187366500,['delivery'],74
Dzqe2dvfEyDVhs3zYPvy1Q,Pronto Pizza Pasta,3.0,$$,+17183562442,['delivery'],63
T4iiuZ9SnPvurEEmTjku2Q,Caribbean Vibes,3.0,$$,+13476639085,"['pickup', 'delivery']",71
E1NbrEDNxq_cl39sMfxX5A,Phayul,4.0,$$,+17184241869,[],380
w8zWV8jukEjaanzKIZfWOg,Papa Johns Pizza,2.0,$,+17187847272,"['pickup', 'delivery']",49
uH1rHM0BomrX80D9xk-Qgg,Little Italy Pizza,3.5,$,+12123628822,"['pickup', 'delivery']",310
tdGn9TJkcfRC0X-ZdwfeMA,Golden Krust,3.0,$,+17182821437,"['pickup', 'delivery']",30
sKKu2bzOP-8t5D1vGBcdRA,Midnight Express Diner,3.5,$$,+12128602320,"['delivery', 'pickup']",515
tjstlcFtOiXnUU1MAG1uqg,Villa Brazil Cafe Grill,4.5,$$,+19173964087,['delivery'],356
3PR4Ehqlpz4x_QlIdyWmtQ,Gold Star Jerk & Seafood Center,3.5,$$,+17186555585,['delivery'],104
YbAx8raOft1UjgUgTwhlSQ,Kal's Bakery,3.5,$,+17184628786,['delivery'],42
zk2FV2TSfOAFE2CQLmvo0A,San Cafe,4.0,$,+13474309748,['delivery'],19
d4RCVqhTlT1xe5MvWWthIg,Parkside Pub,5.0,$,+17184634647,['delivery'],12
h6Sp1jlXotQOP2XjuT5TwQ,Crown Fried Chicken,3.5,$,+17184854911,"['delivery', 'pickup']",3
hs1AoAY460RF076M4y6Vsw,Bo Bo Kitchen,2.5,$,+17184625363,"['delivery', 'pickup']",44
flHcoaHEWxACgc-Vk9MsOQ,Jukai,3.5,$$$,+12125889788,"['pickup', 'delivery']",193
PJf-oMgKBLANayVpTUz5xQ,Deli On Madison,3.0,$,+12123086140,"['delivery', 'pickup']",56
IiIzeFqe4tJiHaAWyw7ddg,West End Bar & Grill,4.0,$$,+12127078986,"['delivery', 'pickup']",450
FsyEN6IBkkE9wZiOCGcO8A,Lechonera El Barrio,3.5,$,+12127221344,"['pickup', 'delivery']",82
vgg1dvDP-9tFWSacN4q0nA,Coppelia,4.0,$$,+12128585001,"['pickup', 'delivery']",1582
zupIzmhdcH0U6vJQQxDBiQ,Bar Bruno,4.0,$$,+13477630850,"['pickup', 'delivery']",318
yDStP6k9r9CS0bcwSNbIyw,Couleur Café,4.0,$$,+17187886600,['delivery'],242
eAUJlPfBYeJR_llfL7WAxA,Top Bagel,3.0,$,+17182291700,"['pickup', 'delivery']",213
nEIwijWk4sV9jFoB71TV4A,Bierkraft,4.0,$$,+17182307600,"['pickup', 'delivery']",375
C13j1jhgskiwIES6FTO2gA,McDonald's,2.0,$,+12122837798,['delivery'],20
5faOK0osoS-zdEwT21S-Cg,Saravanaa Bhavan,3.0,$$,+12127217755,"['delivery', 'pickup']",411
5z7OuOWuZRu6byp2XDKbQw,Saravanaa Bhavan,3.5,$$,+12126847755,"['pickup', 'delivery']",1031
RqCMsa0IuHWhML0BEjW8_w,Boulud Sud,4.0,$$$$,+12125951313,"['pickup', 'delivery']",794
Bjv99EWQdyJUGzAZYQ_WOA,Bubba Gump Shrimp,3.5,$$,+12123917100,"['delivery', 'pickup']",1219
ml3ASw5_B5XLnd9kE8xx3g,Salt & Pepper,3.0,$,+12122681919,"['delivery', 'pickup']",100
aidZpXrufp3t-cV1tMTzOQ,Metate,3.0,$$,+17185434444,"['delivery', 'pickup']",209
gBSr3XwsNiw4YXB3BdeUAg,Hi-Class Pizza,3.5,$,+17183471696,"['delivery', 'pickup']",81
4QZdDzZCiHHXe_t1pR5cOA,Dunkin',2.5,$,+17188236660,['delivery'],6
-KrQ1gOiyXCbffsWyc5SNQ,The Leopard at des Artistes,4.0,$$$$,+12127878767,"['delivery', 'pickup']",280
Ya_xP6vMzxGbYlandxxeew,Hop Fa Bakery,4.0,$,+17182323381,['delivery'],39
VWiKAEzdATXDYxdomqQ9Ig,Falafel Tarboosh,4.0,$,+12122344434,"['pickup', 'delivery']",124
32VbG_XgkZIuye0PV-BxaA,Zero Otto Nove,4.0,$$,+12122420899,"['delivery', 'pickup']",558
3AGDFWkD9D9uOeFJGZ-Q2A,Roti On the Run,3.5,$,+17182354414,"['delivery', 'pickup']",54
P05i3Agqxh4dgwRk-YdbEQ,Subway,3.0,$,+12123171859,"['pickup', 'delivery']",21
tMbfog7MD9hP34W8jRTAyg,Mugi,3.5,$$,+17188868328,['delivery'],62
DIkybhyyPvB_ATUpp5r7sg,King Wok Restaurant,2.5,$,+17184563317,[],18
tRys0z0O4EE8sivXLFZ3kQ,David's Bagels,4.0,$,+12127802308,"['pickup', 'delivery']",389
n61FbfvTddHBXF5WKWjF4g,Pad Thai Noodle Lounge,3.5,$$,+12126916226,"['delivery', 'pickup']",351
Lb1aZim8mmM4b3TY2oxt-A,Yamada Japanese,3.5,$$,+17184093528,"['delivery', 'pickup']",69
hpzm2ZMMccvsm3etCxnJEw,Le Chéile,3.5,$$,+12127403111,"['pickup', 'delivery']",436
C7zCRTxzpf2Wj2D5pYwoGw,Subway,3.0,$,+17184282177,"['pickup', 'delivery']",23
xluTHx9XUeoAa5cIJdKKOQ,Taste of Italy Pizzeria,3.0,$,+17185052600,"['delivery', 'pickup']",34
Ry9w-jFALWYhazi6jjyIKw,Rucola,4.0,$$,+17185763209,['delivery'],565
UcODjeMwv944wyjdmnsRQQ,Quezada Restaurant,3.5,$,+17182820622,"['delivery', 'pickup']",33
SQ7VgqfjItZyoD5tvMeWuA,Sprinkles New York - Upper East Side,4.0,$$$,+12122078375,"['pickup', 'delivery']",1039
cO9E0n9ulzJ6eZ4TKrFx1A,Mille-Feuille Bakery,4.0,$$,+12125334698,"['pickup', 'delivery']",576
EY5ot4Z1tgbDC-TZXIcRjQ,Putnam's Pub & Cooker,4.0,$$,+13477992382,"['pickup', 'delivery']",509
QIiGRp9octfw2XCED3_Ysw,Burger King,2.0,$,+17189671237,['delivery'],27
kSX8M82uUAcw5vfhn8jMng,Meske Ethiopian Restaurant,3.5,$$,+12123991949,['pickup'],334
szW5qGJZEmjEf_70tu5XUA,Amorino Gelato,4.0,$$,+12122535599,"['delivery', 'pickup']",1003
pZOmV1O0panjcYKXoXgNYA,Kiku Sushi,3.0,$$,+17184992288,"['delivery', 'pickup']",106
zdX9mwhoknXXYL1GCstnow,Lucky Garden,4.5,$,+17184181002,[],15
_YmyHYuM5On1zW17aOf3ZA,Terrace Fish & Chips,4.0,$$,+12128094604,"['delivery', 'pickup']",114
E2zKMwHhz4--dyplQ7gf8A,Pappardella,3.5,$$,+12125957996,"['delivery', 'pickup']",754
oOsJn3leUnWDfErRWMf81g,Soco,4.0,$$,+17187831936,"['delivery', 'pickup']",2373
V-rY0hlPjAghV14jOlVUiQ,Nikko Hibachi Asian Fusion,3.5,$$,+12125311188,"['pickup', 'delivery']",425
zvy4KOv2afqUSGin54_xxg,Darna Falafel,4.5,$,+13477991673,"['pickup', 'delivery']",270
Hrgw-NMss2TpYGdvAhEp4Q,Corner Cafe & Bakery,3.0,$$,+17186012861,"['pickup', 'delivery']",59
VLZVwG3EHlEsQa2zgtM5RQ,Central Market New York,2.5,$$$$,+12125145220,"['delivery', 'pickup']",8
jj_SCEzBi_CdZWMTjTwf_Q,Monte's,4.0,$$,+17188527800,"['pickup', 'delivery']",170
XAHfErhn_JujythNCmGl1w,Salinas,4.0,$$$$,+12127761990,"['delivery', 'pickup']",1022
WkmqGh7NF6VUz43UTTFvMg,F Monteleone Bakery & Cafe,4.5,$$,+17188525600,['delivery'],198
-m8hYUDP6howLkVkEzBGSg,Pronto Pizza,2.5,$,+17183512700,['delivery'],66
URflNuIV5PJZm4LcNACBPQ,Thai Rock,3.5,$$,+17189455111,"['delivery', 'pickup']",434
eqVC2ZCudJH_F0xVSoJUXQ,Chang Yu,3.5,$,+17184527032,['delivery'],6
XTWp4RZaoZTbPGPNmaf4Hg,KFC,2.0,$,+17185156155,"['pickup', 'delivery']",16
KuV_2a1xgWNV7-a2N8fW5A,KFC,1.5,$,+17186520525,"['pickup', 'delivery']",18
JKhuSeyK8COi_pZaRHo2xQ,Pearl's Social & Billy Club,4.0,$$,+13476279985,[],138
YxLazl79hS4O_ygHWqM3mg,Lo-Res Bar,4.5,$$,+17187828370,['delivery'],16
kAM_S06FQlhtSSyrzrJb6w,Jpan,4.0,$$,+17187882880,"['pickup', 'delivery']",344
xsQTIeq-WLkp4ParkTQpMQ,PizzArte,4.0,$$,+12122473936,"['pickup', 'delivery']",1316
vYHT1mRQMOGgSYyPGmMo2w,Kitchen at Cobble Hill,3.5,$$,+13475991887,"['delivery', 'pickup']",370
q2_pJC5CAjl8dgXgu6VZrw,Double Rainbow Bakery,3.5,$,+17186390567,['pickup'],45
MHqjy9jTeMQqqNRPzyI2Aw,Café Regular du Nord,4.0,$$,+17187830673,['delivery'],168
QUBhr1vPMbcmMzvFQJPcLg,Subway,2.5,$,+19176756679,"['delivery', 'pickup']",15
2gtbvidCQvnMB54TBU0zeQ,SkyFoods,3.0,$$,+17189396688,"['delivery', 'pickup']",114
XlDBAanEih5DDqXi3G0lMw,Rinconcito Paisa,3.5,$$,+17184420880,"['pickup', 'delivery']",149
Tr70e49_OxAnTJedn9pvPA,BMB Randall,3.5,$,+17183280343,['delivery'],22
Q1ErIlQqHXqtb-13UXXjVQ,Four & Twenty Blackbirds,4.0,$$,+17184992917,"['pickup', 'delivery']",776
XLT7aNLJEhIdoieNjPw8Gg,Blueprint,4.5,$$,+17186226644,['delivery'],374
9mawr6QwVHm5q8JRXPFjPA,San Marino Ristorante,4.5,$$,+12122063766,"['delivery', 'pickup', 'restaurant_reservation']",216
JlFbaMbMzsu7FA307mUIqg,JoJu,4.5,$$,+13478080887,"['pickup', 'delivery']",1939
hnbInvTwZ-QdjvVGGUiw6w,Cafe On The Hill,3.5,$$,+17182660107,"['delivery', 'pickup']",12
uCylIY_ELLa_7-MsVQWsSw,La Nostra Pizzeria,4.0,$,+12123607453,"['pickup', 'delivery']",106
wi9Brr_xGsJAWW6s3ztZ1A,Moe's Gourmet Food,3.0,$$,+17183536100,[],27
FdB6KDTEmX8HvomPwySAHg,Joloff,4.0,$$,+17182300523,"['delivery', 'pickup']",220
8PUn4aExlWmWr8IHaigcMg,Golden Bun Bakery,3.0,$,+17183732866,['delivery'],25
7RgdHGMY9Xa2Ur5y7vSBZQ,Homemade Taqueria,4.0,$,+17182551349,"['pickup', 'delivery']",411
JMUc5N8zswGvVv6t24wgyw,Brothers Seafood,3.5,$,+13476661021,"['pickup', 'delivery']",52
M0K_65YKPUzSVAkKmXMdOA,Popeyes Louisiana Kitchen,2.5,$,+17183819681,"['delivery', 'pickup']",40
5EQnJI0p5Jnu0Bjhj4aaQw,Avenita Diner,3.5,$,+17182978540,"['pickup', 'delivery']",196
4CObV3XU8VQ6nXeVS4vO0A,Margon,4.0,$$,+12123545013,"['delivery', 'pickup']",819
QDM2tQoczjW3SSBwg4C79A,Dunkin',1.5,$,+17182828800,['delivery'],22
xWDk1Wymzd_-LRrDvpZAFg,Gyro Grill,3.5,$$,+17187790900,"['delivery', 'pickup']",253
CfnEMicGlJfgAvUu0qaLCw,Show Palace Gentlemen's Club NYC,3.0,$$,+17189376969,[],58
-h0LNJk-zNS5oeKvVpLD7A,Joe's Sicilian Bakery,4.5,$$,+17182252272,[],156
o5Kwl4CHxcWuGXR_3UmAVg,La Casa Del Pollo Peruano,3.0,$$,+17184580824,['delivery'],16
tEarOYdR8AZOLz6ofb1PfQ,Kido Sushi,3.0,$$,+17182713688,"['pickup', 'delivery']",107
ieoPAi6nbdEkrwv4vGVSwg,Via Trenta Osteria,4.0,$$,+17185452090,['delivery'],527
Be1Y-vAEMgo7lqL5alXgDA,Taverna Di Bacco,4.5,$$,+12124770077,"['delivery', 'pickup']",354
R2mT2LVQRnstpDNkcgx-oQ,Boston Road China,3.5,$$,+17188819888,[],4
ZXQrskaUKj4_5jgFdBnD_w,Troost,4.0,$,+13478896761,['delivery'],103
